GenNum,BusNum,BusNumExt,PlantCode,Lon,FuelType,GenId,Lat,GenBusDistance
1225,2098,2752,57311,-118.206903,Solar Photovoltaic,1,34.1283,1.969977681
1226,482,667,57313,-118.229722,Solar Photovoltaic,1,34.0578,0.876593027
1227,1959,2585,57314,-118.28493,Solar Photovoltaic,1,33.783102,1.509816414
1228,449,629,57323,-118.135,Solar Thermal without Energy Storage,UNIT1,34.7306,3.484496464
1229,7883,9263,57331,-117.339144,Solar Thermal without Energy Storage,MSP1,35.017717,1.291823143
1230,7883,9263,57331,-117.339144,Solar Thermal without Energy Storage,MSP2,35.017717,1.291823143
1231,113,166,57340,-120.879,Solar Photovoltaic,1,36.627,18.59126783
1232,318,453,57359,-120.11,Solar Photovoltaic,1,35.989722,1.441705346
1233,318,453,57360,-120.110277,Solar Photovoltaic,1,35.983056,0.827261252
1234,318,453,57361,-120.110277,Solar Photovoltaic,1,35.982778,0.80709397
1235,1725,2275,57364,-114.6344,Conventional Hydroelectric,1,32.7792,0.003909663
1236,1725,2275,57364,-114.6344,Conventional Hydroelectric,2,32.7792,0.003909663
1237,472,657,57378,-118.42444,Solar Photovoltaic,AVSR,34.780278,7.055713393
1238,8331,9723,57394,-114.998055,Solar Thermal without Energy Storage,GEN01,33.665,13.97960468
1239,8331,9723,57394,-114.998055,Solar Thermal without Energy Storage,GEN02,33.665,13.97960468
1240,1899,2510,57422,-121.7294,Solar Photovoltaic,1,38.659722,3.391224708
1241,1179,1527,57439,-119.91663,Solar Photovoltaic,HPR2,35.323739,12.8713181
1242,1179,1527,57439,-119.91663,Solar Photovoltaic,HPR2A,35.323739,12.8713181
1243,1179,1527,57439,-119.91663,Solar Photovoltaic,HPR2B,35.323739,12.8713181
1244,1179,1527,57439,-119.91663,Solar Photovoltaic,HPR2C,35.323739,12.8713181
1245,1179,1527,57439,-119.91663,Solar Photovoltaic,HPR2D,35.323739,12.8713181
1246,1439,1879,57441,-119.074722,Solar Photovoltaic,S42A,36.028056,5.663049022
1247,1439,1879,57441,-119.074722,Solar Photovoltaic,S42B,36.028056,5.663049022
1248,1439,1879,57441,-119.074722,Solar Photovoltaic,S42C,36.028056,5.663049022
1249,1439,1879,57441,-119.074722,Solar Photovoltaic,S42D,36.028056,5.663049022
1250,1439,1879,57441,-119.074722,Solar Photovoltaic,S42E,36.028056,5.663049022
1251,1439,1879,57441,-119.074722,Solar Photovoltaic,S42F,36.028056,5.663049022
1252,1439,1879,57441,-119.074722,Solar Photovoltaic,S42G,36.028056,5.663049022
1253,1439,1879,57441,-119.074722,Solar Photovoltaic,S42H,36.028056,5.663049022
1254,1439,1879,57441,-119.074722,Solar Photovoltaic,S42I,36.028056,5.663049022
1255,1439,1879,57441,-119.074722,Solar Photovoltaic,S42J,36.028056,5.663049022
1256,1053,1375,57455,-116.35083,Solar Photovoltaic,SB1,33.298889,3.126031936
1257,2422,3207,57459,-116.5527,Onshore Wind Turbine,1,33.8816,2.28243591
1258,427,599,57460,-118.1267,Other Waste Biomass,CL00,34.1358,2.448077577
1259,427,599,57460,-118.1267,Other Waste Biomass,CL01,34.1358,2.448077577
1260,427,599,57460,-118.1267,Other Waste Biomass,CL02,34.1358,2.448077577
1261,427,599,57460,-118.1267,Other Waste Biomass,CL03,34.1358,2.448077577
1262,427,599,57460,-118.1267,Other Waste Biomass,CL04,34.1358,2.448077577
1263,427,599,57460,-118.1267,Other Waste Biomass,CL05,34.1358,2.448077577
1264,427,599,57460,-118.1267,Other Waste Biomass,CL06,34.1358,2.448077577
1265,427,599,57460,-118.1267,Other Waste Biomass,CL07,34.1358,2.448077577
1266,427,599,57460,-118.1267,Other Waste Biomass,CL08,34.1358,2.448077577
1267,427,599,57460,-118.1267,Other Waste Biomass,CL09,34.1358,2.448077577
1268,427,599,57460,-118.1267,Other Waste Biomass,CL10,34.1358,2.448077577
1269,2420,3205,57475,-115.573303,Geothermal,HRP1,33.204635,0.032628473
1270,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG1,33.934167,0.360455309
1271,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG2,33.934167,0.360455309
1272,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG3,33.934167,0.360455309
1273,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG4,33.934167,0.360455309
1274,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG5,33.934167,0.360455309
1275,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG6,33.934167,0.360455309
1276,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG7,33.934167,0.360455309
1277,1869,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG8,33.934167,0.360455309
1278,2259,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG1,37.789167,0.93316381
1279,2259,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG2,37.789167,0.93316381
1280,2259,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG3,37.789167,0.93316381
1281,2259,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG4,37.789167,0.93316381
1282,2328,3044,57484,-118.4612,Onshore Wind Turbine,GEN1,34.9349,8.736299471
1283,7861,9241,57490,-115.658284,Solar Photovoltaic,56819,32.663289,8.109910003
1284,8116,9500,57491,-115.779311,Solar Photovoltaic,56819,32.772225,2.396195468
1285,146,218,57497,-120.106944,Solar Photovoltaic,1,36.531389,0.220350422
1286,8205,9589,57498,-120.103333,Solar Photovoltaic,1,36.400278,3.172707509
1287,8205,9589,57499,-120.124898,Solar Photovoltaic,1,36.378726,2.862996717
1288,917,1200,57506,-121.3911,Solar Photovoltaic,SEIM,38.4869,0.68153338
1289,7963,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT1,34.008709,0.469296814
1290,7963,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT2,34.008709,0.469296814
1291,7963,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT3,34.008709,0.469296814
1292,7963,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT4,34.008709,0.469296814
1293,7963,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT5,34.008709,0.469296814
1294,123,179,57522,-120.343543,Solar Photovoltaic,1,36.425085,0.499591417
1295,133,195,57523,-120.030555,Solar Photovoltaic,1,36.181389,6.604093109
1296,1860,2461,57534,-117.571944,Solar Photovoltaic,S32A,34.031667,1.415530993
1297,1860,2461,57534,-117.571944,Solar Photovoltaic,S32B,34.031667,1.415530993
1298,1860,2461,57534,-117.571944,Solar Photovoltaic,S32C,34.031667,1.415530993
1299,1860,2461,57535,-117.569166,Solar Photovoltaic,S33A,34.0325,1.283589321
1300,1860,2461,57535,-117.569166,Solar Photovoltaic,S33B,34.0325,1.283589321
1301,1036,1352,57544,-117.324167,Other Natural Gas,FC01,34.185833,1.849244813
1302,7977,9359,57555,-116.917777,Natural Gas Fired Combustion Turbine,CTG1,32.573889,0.605528359
1303,7977,9359,57555,-116.917777,Natural Gas Fired Combustion Turbine,CTG2,32.573889,0.605528359
1304,7977,9359,57555,-116.917777,Natural Gas Fired Combustion Turbine,CTG3,32.573889,0.605528359
1305,1824,2412,57557,-122.0153,Landfill Gas,S-14,37.4194,1.416478767
1306,1824,2412,57557,-122.0153,Landfill Gas,S-15,37.4194,1.416478767
1307,2338,3057,57559,-122.481758,Solar Photovoltaic,1,37.750894,5.426288146
1308,2399,3168,57564,-119.5522,Natural Gas Fired Combined Cycle,CTG,36.6842,0.129750781
1309,2399,3168,57564,-119.5522,Natural Gas Fired Combined Cycle,STG2,36.6842,0.129750781
1310,287,417,57566,-118.369444,Onshore Wind Turbine,2.5P2,35.155278,3.515555077
1311,287,417,57566,-118.369444,Onshore Wind Turbine,2.8P3,35.155278,3.515555077
1312,91,114,57573,-122.0697,Natural Gas Fired Combustion Turbine,S188,37.9978,0.477352615
1313,1171,1518,57579,-120.8917,Solar Photovoltaic,1,37.8583,4.633673586
1314,1171,1518,57579,-120.8917,Solar Photovoltaic,2,37.8583,4.633673586
1315,2318,3028,57580,-121.0564,Natural Gas Internal Combustion Engine,CG1,38.6183,3.397259373
1316,2318,3028,57580,-121.0564,Natural Gas Internal Combustion Engine,CG2,38.6183,3.397259373
1317,2318,3028,57580,-121.0564,Solar Photovoltaic,PV1,38.6183,3.397259373
1318,2318,3028,57580,-121.0564,Solar Photovoltaic,PV2,38.6183,3.397259373
1319,1893,2502,57584,-117.2392,Batteries,BS1,32.8747,1.850341426
1320,1893,2502,57584,-117.2392,Natural Gas Fired Combined Cycle,NT2,32.8747,1.850341426
1321,1893,2502,57584,-117.2392,Natural Gas Fired Combined Cycle,ST1,32.8747,1.850341426
1322,1893,2502,57584,-117.2392,Natural Gas Fired Combined Cycle,STG,32.8747,1.850341426
1323,1909,2522,57585,-119.1831,Natural Gas Fired Combustion Turbine,1,34.1414,0.13157318
1324,296,427,57621,-118.218333,Onshore Wind Turbine,GEN1,35.0775,3.916757271
1325,1136,1474,57626,-121.521666,Onshore Wind Turbine,WTG1,37.714167,2.530776385
1326,2210,2883,57655,-118.96864,Solar Photovoltaic,BC01,35.411817,1.088095753
1327,1969,2599,57656,-117.511667,Solar Photovoltaic,1,33.826389,1.575185424
1328,879,1158,57669,-121.41278,Solar Photovoltaic,PV1,38.364722,1.660931691
1329,895,1174,57670,-121.278888,Solar Photovoltaic,PV1,38.253056,2.011216788
1330,895,1174,57671,-121.3375,Solar Photovoltaic,PV1,38.237778,3.632384504
1331,566,767,57682,-120.1572,Solar Photovoltaic,1,36.9408,4.368487459
1332,447,626,57683,-118.0175,Solar Photovoltaic,1,33.881667,0.825316104
1333,1179,1527,57695,-120.068611,Solar Photovoltaic,TPZ1,35.405556,3.779596977
1334,1179,1527,57695,-120.068611,Solar Photovoltaic,TPZ2,35.405556,3.779596977
1335,1179,1527,57695,-120.068611,Solar Photovoltaic,TPZ3,35.405556,3.779596977
1336,1179,1527,57695,-120.068611,Solar Photovoltaic,TPZ4,35.405556,3.779596977
1337,1179,1527,57695,-120.068611,Solar Photovoltaic,TPZ5,35.405556,3.779596977
1338,820,1087,57697,-121.162879,Solar Photovoltaic,1,38.613508,1.934964004
1339,820,1087,57698,-121.1703,Solar Photovoltaic,1,38.6086,2.686414897
1340,1611,2121,57700,-121.718055,Onshore Wind Turbine,1,37.790833,0.856561458
1341,1797,2380,57701,-121.821944,Onshore Wind Turbine,1,38.116667,1.003591924
1342,560,760,57702,-118.175645,Other Gases,1,33.811182,0.034964819
1343,289,419,57708,-118.334492,Solar Photovoltaic,INV,34.938261,10.45525059
1344,1207,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN1,37.4383,0.54798486
1345,1207,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN2,37.4383,0.54798486
1346,1207,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN3,37.4383,0.54798486
1347,1207,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN4,37.4383,0.54798486
1348,8768,10164,57715,-117.236908,Natural Gas Internal Combustion Engine,GEN1,33.143847,0.314564708
1349,8768,10164,57715,-117.236908,Natural Gas Internal Combustion Engine,GEN2,33.143847,0.314564708
1350,1872,2474,57722,-116.5625,Solar Photovoltaic,1,33.909722,0.892454312
1351,8511,9907,57725,-121.855342,Onshore Wind Turbine,1,38.137488,2.423963244
1352,1550,2025,57729,-117.119444,Hydroelectric Pumped Storage,1,33.058611,0.014782884
1353,1550,2025,57729,-117.119444,Hydroelectric Pumped Storage,2,33.058611,0.014782884
1354,1893,2502,57735,-117.234722,Other Waste Biomass,UCSD,32.877222,1.347057055
1355,1867,2469,57743,-116.593333,Solar Photovoltaic,1,33.924167,1.189342324
1356,919,1203,57753,-121.431342,Solar Photovoltaic,PV1,38.338868,2.077384377
1357,2328,3044,57757,-118.4325,Onshore Wind Turbine,1,34.891389,3.579179838
1358,2294,2995,57764,-117.68137,Solar Photovoltaic,1,35.68771,6.86637124
1359,1113,1448,57770,-117.067778,Other Waste Biomass,SBFC,32.543333,4.377932945
1360,46,56,57771,-121.73,Landfill Gas,1,39.674,8.066316491
1361,2281,2971,57773,-114.651667,Solar Photovoltaic,1,33.661667,2.58627687
1362,1946,2572,57774,-118.354722,Onshore Wind Turbine,WGNS,35.054167,0.733523136
1363,861,1135,57777,-121.181944,Solar Photovoltaic,DL1,38.468611,2.929584774
1364,2366,3124,57778,-121.381101,Solar Photovoltaic,KAM1,38.365053,2.509695932
1365,861,1135,57779,-121.177778,Solar Photovoltaic,DIL2,38.466111,2.757005219
1366,2366,3124,57780,-121.381101,Solar Photovoltaic,KAM2,38.365053,2.509695932
1367,861,1135,57781,-121.180278,Solar Photovoltaic,DIL3,38.461944,2.248020651
1368,2366,3124,57782,-121.381101,Solar Photovoltaic,KAM3,38.365053,2.509695932
1369,879,1158,57783,-121.412777,Solar Photovoltaic,BRU1,38.3475,0.479814649
1370,879,1158,57784,-121.412777,Solar Photovoltaic,BRU2,38.3475,0.479814649
1371,879,1158,57785,-121.412777,Solar Photovoltaic,BRU3,38.3475,0.479814649
1372,1334,1738,57791,-122.092778,Onshore Wind Turbine,WTG1,38.232222,0.560541668
1373,7802,9182,57792,-117.529444,Onshore Wind Turbine,WTG1,34.084722,0.541647117
1374,386,552,57796,-118.053611,Solar Photovoltaic,1,33.914167,1.361231255
1375,386,552,57797,-118.052222,Solar Photovoltaic,1,33.911944,1.082851129
1376,861,1135,57806,-121.180278,Solar Photovoltaic,DIL4,38.461944,2.248020651
1377,660,895,57807,-122.275067,Other Natural Gas,COK01,38.190705,3.305726672
1378,1824,2412,57808,-122.028056,Other Natural Gas,LOK00,37.413056,0.419451924
1379,8566,9962,57809,-122.292778,Other Natural Gas,FRK00,37.5425,1.009714474
1380,1260,1636,57811,-121.893056,Other Natural Gas,ADB00,37.330556,0.868313621
1381,1260,1636,57811,-121.893056,Other Natural Gas,ADB01,37.330556,0.868313621
1382,976,1267,57816,-121.295819,Solar Photovoltaic,MCK1,38.302594,2.065618313
1383,976,1267,57817,-121.295819,Solar Photovoltaic,MCK2,38.302594,2.065618313
1384,976,1267,57818,-121.295819,Solar Photovoltaic,MCK3,38.302594,2.065618313
1385,976,1267,57819,-121.295819,Solar Photovoltaic,MCK4,38.302594,2.065618313
1386,976,1267,57820,-121.295819,Solar Photovoltaic,MCK5,38.302594,2.065618313
1387,976,1267,57821,-121.295819,Solar Photovoltaic,MCK6,38.302594,2.065618313
1388,1417,1856,57827,-119.426388,Solar Photovoltaic,DSPV,36.538056,3.484926707
1389,492,679,57831,-117.971004,Solar Photovoltaic,1,34.65434,4.040873675
1390,1687,2230,57833,-118.293188,Onshore Wind Turbine,AW06,35.030855,0.862320396
1391,296,427,57834,-118.211835,Onshore Wind Turbine,AW07,35.043411,2.622832462
1392,8658,10054,57835,-118.234811,Onshore Wind Turbine,AW08,35.026683,4.237206543
1393,492,679,57836,-117.973103,Solar Photovoltaic,TSM,34.654347,4.051726346
1394,296,427,57837,-118.223333,Onshore Wind Turbine,AW09,35.026759,4.550182975
1395,8618,10014,57840,-117.095277,Solar Photovoltaic,1,32.791667,2.771817282
1396,1958,2584,57841,-118.124444,Solar Photovoltaic,1,33.921667,0.292290235
1397,977,1268,57849,-121.464676,Solar Photovoltaic,GASF1,38.282021,4.500504744
1398,919,1203,57850,-121.461264,Solar Photovoltaic,GASF2,38.28357,4.677241842
1399,2094,2746,57854,-118.39028,Conventional Hydroelectric,1PT1,34.194444,3.148348371
1400,2094,2746,57854,-118.39028,Conventional Hydroelectric,1PT2,34.194444,3.148348371
1401,2094,2746,57854,-118.39028,Conventional Hydroelectric,1PT3,34.194444,3.148348371
1402,2094,2746,57854,-118.39028,Conventional Hydroelectric,2T1,34.194444,3.148348371
1403,2094,2746,57854,-118.39028,Conventional Hydroelectric,2T2,34.194444,3.148348371
1404,2094,2746,57854,-118.39028,Conventional Hydroelectric,2T3,34.194444,3.148348371
1405,2094,2746,57854,-118.39028,Conventional Hydroelectric,3T1,34.194444,3.148348371
1406,2094,2746,57854,-118.39028,Conventional Hydroelectric,3T2,34.194444,3.148348371
1407,1893,2502,57856,-117.238927,Solar Photovoltaic,SGU1,32.874379,1.848446264
1408,476,661,57860,-117.845603,Solar Photovoltaic,1,34.008661,0.91769525
1409,8076,9460,57871,-118.224167,Solar Photovoltaic,1,34.026944,1.310163659
1410,320,455,57891,-119.650556,Solar Photovoltaic,1,36.163889,6.953904785
1411,133,195,57892,-120.114167,Solar Photovoltaic,1,36.176389,1.415850868
1412,220,328,57895,-119.038611,Solar Photovoltaic,ID4,35.402778,0.348815295
1413,8289,9679,57900,-117.228056,Solar Photovoltaic,S48A,34.081111,0.990248315
1414,8289,9679,57900,-117.228056,Solar Photovoltaic,S48B,34.081111,0.990248315
1415,8289,9679,57900,-117.228056,Solar Photovoltaic,S48C,34.081111,0.990248315
1416,8289,9679,57900,-117.228056,Solar Photovoltaic,S48D,34.081111,0.990248315
1417,8289,9679,57900,-117.228056,Solar Photovoltaic,S48E,34.081111,0.990248315
1418,8289,9679,57900,-117.228056,Solar Photovoltaic,S48F,34.081111,0.990248315
1419,8289,9679,57900,-117.228056,Solar Photovoltaic,S48G,34.081111,0.990248315
1420,8289,9679,57900,-117.228056,Solar Photovoltaic,S48H,34.081111,0.990248315
1421,8289,9679,57900,-117.228056,Solar Photovoltaic,S48I,34.081111,0.990248315
1422,8289,9679,57900,-117.228056,Solar Photovoltaic,S48J,34.081111,0.990248315
1423,8068,9452,57901,-118.425,Natural Gas Fired Combined Cycle,5,33.910556,0.294501641
1424,8068,9452,57901,-118.425,Natural Gas Fired Combined Cycle,6,33.910556,0.294501641
1425,8068,9452,57901,-118.425,Natural Gas Fired Combined Cycle,7,33.910556,0.294501641
1426,8068,9452,57901,-118.425,Natural Gas Fired Combined Cycle,8,33.910556,0.294501641
1427,1037,1353,57904,-117.659059,Solar Photovoltaic,CHNO,33.965617,3.355847788
1428,1055,1377,57913,-116.289722,Onshore Wind Turbine,1,32.663889,1.558287943
1429,193,289,57916,-115.568056,Natural Gas Steam Turbine,1,32.911111,0.098844733
1430,7854,9234,57933,-121.47528,Solar Photovoltaic,1,38.516389,0.589853847
1431,1053,1375,57959,-116.34805,Solar Photovoltaic,1,33.27055,0.037801038
1432,2278,2968,57962,-118.241389,Onshore Wind Turbine,BT1,35.008333,4.636963651
1433,1582,2067,57970,-121.644167,Solar Photovoltaic,SOL1,39.648056,1.032655519
1434,1813,2399,57971,-122.3925,Other Waste Biomass,COGEN,37.739722,1.185683548
1435,1801,2386,57978,-121.3875,Natural Gas Fired Combined Cycle,CT1,38.088056,0.06314277
1436,1801,2386,57978,-121.3875,Natural Gas Fired Combined Cycle,ST1,38.088056,0.06314277
1437,1186,1535,57982,-120.566944,Solar Photovoltaic,PV-1,35.670278,11.84682607
1438,1186,1535,57982,-120.566944,Solar Photovoltaic,PV-2,35.670278,11.84682607
1439,1761,2331,57988,-121.341944,Landfill Gas,GEN 5,38.838056,2.515974275
1440,1761,2331,57988,-121.341944,Landfill Gas,GEN 6,38.838056,2.515974275
1441,1761,2331,57988,-121.341944,Landfill Gas,GEN1,38.838056,2.515974275
1442,1761,2331,57988,-121.341944,Landfill Gas,GEN2,38.838056,2.515974275
1443,1761,2331,57988,-121.341944,Landfill Gas,GEN3,38.838056,2.515974275
1444,1761,2331,57988,-121.341944,Landfill Gas,GEN4,38.838056,2.515974275
1445,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL1,33.823056,5.491179429
1446,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL10,33.823056,5.491179429
1447,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL11,33.823056,5.491179429
1448,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL2,33.823056,5.491179429
1449,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL3,33.823056,5.491179429
1450,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL4,33.823056,5.491179429
1451,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL5,33.823056,5.491179429
1452,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL6,33.823056,5.491179429
1453,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL7,33.823056,5.491179429
1454,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL8,33.823056,5.491179429
1455,2249,2929,57993,-115.393889,Solar Photovoltaic,DSL9,33.823056,5.491179429
1456,1416,1855,58002,-119.442778,Solar Photovoltaic,SPS,35.9025,6.885097585
1457,1416,1855,58003,-119.435278,Solar Photovoltaic,SPS50,35.898333,7.487088703
1458,700,943,58007,-117.840233,Landfill Gas,G1,33.932022,1.210278871
1459,700,943,58007,-117.840233,Landfill Gas,G2,33.932022,1.210278871
1460,700,943,58007,-117.840233,Landfill Gas,G3,33.932022,1.210278871
1461,700,943,58007,-117.840233,Landfill Gas,G4,33.932022,1.210278871
1462,700,943,58007,-117.840233,Landfill Gas,G5,33.932022,1.210278871
1463,1358,1776,58039,-120.995556,Solar Photovoltaic,1,37.734167,1.631718462
1464,148,220,58053,-119.72,Petroleum Liquids,IG#2,36.69,0.325945015
1465,148,220,58053,-119.72,Petroleum Liquids,OG#1,36.69,0.325945015
1466,148,220,58053,-119.72,Petroleum Liquids,OG#3,36.69,0.325945015
1467,378,543,58056,-117.938333,Other Waste Biomass,JEN1,34.121667,0.628682862
1468,378,543,58056,-117.938333,Other Waste Biomass,JEN2,34.121667,0.628682862
1469,378,543,58056,-117.938333,Solar Photovoltaic,PV,34.121667,0.628682862
1470,378,543,58056,-117.938333,Natural Gas Fired Combustion Turbine,T100,34.121667,0.628682862
1471,378,543,58056,-117.938333,Natural Gas Fired Combustion Turbine,T200,34.121667,0.628682862
1472,414,582,58058,-118.151389,Natural Gas Fired Combustion Turbine,1,33.9,0.6669592
1473,457,638,58073,-117.939444,Solar Photovoltaic,SEPV,34.618861,2.716319476
1474,310,445,58076,-117.9206,Solar Photovoltaic,1,34.9077,3.79922114
1475,310,445,58076,-117.9206,Solar Photovoltaic,2,34.9077,3.79922114
1476,310,445,58076,-117.9206,Solar Photovoltaic,3,34.9077,3.79922114
1477,717,961,58083,-117.893056,Natural Gas Fired Combined Cycle,GTG1,33.861667,0.086351378
1478,717,961,58083,-117.893056,Natural Gas Fired Combined Cycle,STG1,33.861667,0.086351378
1479,296,427,58085,-118.150556,Petroleum Liquids,CATR1,34.989722,7.859245987
1480,296,427,58085,-118.150556,Petroleum Liquids,CATR2,34.989722,7.859245987
1481,911,1192,58086,-121.172999,Solar Photovoltaic,1,38.645119,1.085434989
1482,911,1192,58086,-121.172999,Solar Photovoltaic,2,38.645119,1.085434989
1483,228,337,58100,-118.918333,Natural Gas Fired Combustion Turbine,5900,35.295556,2.738391715
1484,1852,2448,58101,-117.307222,Onshore Wind Turbine,WTG1,34.561944,0.660672317
1485,1852,2448,58101,-117.307222,Onshore Wind Turbine,WTG2,34.561944,0.660672317
1486,1333,1737,58104,-121.818056,Onshore Wind Turbine,WTG1,38.42,2.89213241
1487,1406,1841,58105,-122.193889,Onshore Wind Turbine,WTG1,40.111111,3.297609404
1488,1490,1943,58112,-121.9325,Onshore Wind Turbine,WTG1,38.692778,4.032891157
1489,1878,2481,58114,-116.749167,Onshore Wind Turbine,WTG1,33.914167,1.383365736
1490,1878,2481,58114,-116.749167,Onshore Wind Turbine,WTG2,33.914167,1.383365736
1491,1878,2481,58114,-116.749167,Onshore Wind Turbine,WTG3,33.914167,1.383365736
1492,115,168,58118,-119.7975,Solar Photovoltaic,JDS1,36.678611,4.546278365
1493,2368,3127,58119,-121.398333,Solar Photovoltaic,DPSS,38.515,0.454591475
1494,1422,1861,58122,-119.294469,Natural Gas Fired Combustion Turbine,GEN1,35.790864,1.651691822
1495,1958,2584,58128,-118.128611,Landfill Gas,KRSO1,33.919167,0.21123631
1496,1958,2584,58128,-118.128611,Landfill Gas,KRSO2,33.919167,0.21123631
1497,1958,2584,58128,-118.128611,Landfill Gas,KRSO3,33.919167,0.21123631
1498,1958,2584,58128,-118.128611,Landfill Gas,KRSO4,33.919167,0.21123631
1499,1958,2584,58128,-118.128611,Landfill Gas,KRSO5,33.919167,0.21123631
1500,1008,1314,58132,-117.608889,Other Waste Biomass,KSRO1,34.0325,1.692245388
1501,1008,1314,58132,-117.608889,Other Waste Biomass,KSRO2,34.0325,1.692245388
1502,1008,1314,58132,-117.608889,Other Waste Biomass,KSRO3,34.0325,1.692245388
1503,1008,1314,58132,-117.608889,Other Waste Biomass,KSRO4,34.0325,1.692245388
1504,1008,1314,58132,-117.608889,Other Waste Biomass,KSRO5,34.0325,1.692245388
1505,323,459,58148,-119.834167,Solar Photovoltaic,KS,36.226111,4.883974444
1506,408,576,58149,-118.304722,Solar Photovoltaic,TAHD,34.708889,1.758144588
1507,8288,9676,58168,-117.163889,Natural Gas Fired Combustion Turbine,TURB1,34.063056,1.210705158
1508,8288,9676,58168,-117.163889,Natural Gas Fired Combustion Turbine,TURB2,34.063056,1.210705158
1509,8288,9676,58168,-117.163889,Natural Gas Fired Combustion Turbine,TURB3,34.063056,1.210705158
1510,2044,2688,58169,-117.88656,Natural Gas Fired Combustion Turbine,1,33.880638,0.202695874
1511,2044,2688,58169,-117.88656,Solar Photovoltaic,CPAC,33.880638,0.202695874
1512,2044,2688,58169,-117.88656,Solar Photovoltaic,KHS,33.880638,0.202695874
1513,2044,2688,58169,-117.88656,Solar Photovoltaic,NPS,33.880638,0.202695874
1514,2044,2688,58169,-117.88656,Solar Photovoltaic,PS4,33.880638,0.202695874
1515,2044,2688,58169,-117.88656,Solar Photovoltaic,SCPS,33.880638,0.202695874
1516,1040,1356,58170,-117.098889,Solar Photovoltaic,GEN1,34.043056,2.1016797
1517,8821,10217,58190,-120.618333,Natural Gas Fired Combustion Turbine,CG,35.184444,8.719748912
1518,2338,3057,58198,-122.456747,Natural Gas Fired Combined Cycle,GTG1,37.762524,3.680427047
1519,2338,3057,58198,-122.456747,Natural Gas Fired Combined Cycle,GTG2,37.762524,3.680427047
1520,2338,3057,58198,-122.456747,Natural Gas Fired Combined Cycle,STG1,37.762524,3.680427047
1521,1512,1976,58202,-117.47753,Solar Photovoltaic,VPS1,34.51231,5.690204336
1522,1789,2368,58204,-121.694167,Solar Photovoltaic,INV3,38.500278,5.922231579
1523,8243,9629,58206,-120.1325,Solar Photovoltaic,1,36.142222,0.668991117
1524,1807,2393,58216,-121.2775,All Other,1,37.806944,0.220420155
1525,1789,2368,58217,-121.694167,Solar Photovoltaic,INV4,38.500278,5.922231579
1526,2050,2695,58223,-117.936389,Natural Gas Internal Combustion Engine,1,33.622778,1.295583695
1527,2050,2695,58223,-117.936389,Natural Gas Internal Combustion Engine,2,33.622778,1.295583695
1528,2050,2695,58223,-117.936389,Natural Gas Internal Combustion Engine,3,33.622778,1.295583695
1529,2289,2983,58226,-116.683108,Solar Photovoltaic,1,34.853581,2.642412444
1530,808,1073,58232,-117.0175,Solar Photovoltaic,TAHQ,33.767222,2.757208035
1531,1872,2474,58233,-116.555556,Onshore Wind Turbine,GEN1,33.908889,0.313122605
1532,814,1080,58244,-117.009722,Solar Photovoltaic,WEST,33.719722,1.553622669
1533,349,510,58248,-118.574722,Solar Photovoltaic,GEN1,34.183611,1.684206385
1534,343,487,58249,-118.483333,Solar Photovoltaic,GEN1,34.248889,3.553333483
1535,2131,2791,58251,-122.218889,All Other,TG3,38.057222,0.990968185
1536,2131,2791,58251,-122.218889,All Other,TG4,38.057222,0.990968185
1537,2105,2759,58253,-118.36,Solar Photovoltaic,GEN1,34.075,1.66430858
