BranchNum,FID,kv_from,kv_to,tap,Lat1,Lat2,Lon1,Lon2,Length
2540,2639,66,66,0,39.00500782,38.86183344,-121.866914,-121.7936028,13.19715596
2541,2640,66,66,0,38.86183344,38.86241063,-121.7936028,-121.7931684,0.059166125
2542,2641,66,66,0,39.14856559,39.06915449,-121.6888977,-121.6896374,5.478511968
2543,2642,66,66,0,39.06915449,39.06921144,-121.6896374,-121.6898521,0.015578655
2544,2643,66,66,0,39.14356927,39.14016252,-121.6479679,-121.6383318,0.568524262
2545,2644,66,66,0,39.14016252,39.14002976,-121.6383318,-121.5834743,3.877048224
2546,2645,66,66,0,39.14016252,39.13687117,-121.6383318,-121.6401131,0.294640486
2547,2646,66,66,0,39.22587496,39.16391801,-121.4227718,-121.5597194,9.494536219
2548,2647,66,66,0,39.16391801,39.16344545,-121.5597194,-121.5610558,0.100718902
2549,2648,66,66,0,39.16344545,39.14002976,-121.5610558,-121.5834743,2.145301174
2550,2649,66,66,0,39.16391801,39.14012365,-121.5597194,-121.5827927,2.147275295
2551,2650,66,66,0,39.14012365,39.14002976,-121.5827927,-121.5834743,0.047485494
2552,2651,66,66,0,39.14012365,39.05143613,-121.5827927,-121.5479146,8.328102988
2553,2652,66,66,0,39.05143613,39.02624571,-121.5479146,-121.543062,1.840598795
2554,2653,66,66,0,39.02624571,38.92475985,-121.543062,-121.5434641,7.004997465
2555,2654,66,66,0,38.92475985,38.90972214,-121.5434641,-121.5427343,1.054715747
2556,2655,66,66,0,39.48525744,39.33986806,-121.2203178,-121.1949229,12.14306781
2557,2656,66,66,0,39.33096865,39.33986806,-121.1915081,-121.1949229,0.671293221
2558,2657,66,66,0,39.33096865,39.20915509,-121.1915081,-121.3033291,11.00337058
2559,2662,66,66,0,39.11355412,39.11358863,-121.3330791,-121.3317795,0.089230865
2560,2663,66,66,0,39.11358863,39.20891481,-121.3317795,-121.3032249,6.958191575
2561,2664,66,66,0,39.20895932,39.11368599,-121.3033508,-121.3318233,6.887000091
2562,2665,66,66,0,39.11368599,39.1136538,-121.3318233,-121.3330933,0.087193865
2563,2666,66,66,0,39.20892538,39.11340634,-121.3030703,-121.3317359,6.970079879
2564,2667,66,66,0,39.11340634,39.11348359,-121.3317359,-121.3330664,0.091554441
2565,2668,66,66,0,39.11340634,39.09754397,-121.3317359,-121.3361612,1.143701064
2566,2669,66,66,0,39.09754397,39.09773856,-121.3361612,-121.3371741,0.071619367
2567,2670,66,66,0,39.09754397,39.03918154,-121.3361612,-121.3338044,5.062423882
2568,2671,66,66,0,39.03918154,39.02722572,-121.3338044,-121.2937669,2.37871439
2569,2672,66,66,0,39.02722572,38.90052344,-121.2937669,-121.2940989,9.039373359
2570,2673,66,66,0,39.11358863,39.09772684,-121.3317795,-121.3363355,1.142801948
2571,2674,66,66,0,39.09772684,39.09780105,-121.3363355,-121.3372157,0.060768393
2572,2675,66,66,0,39.09772684,39.01298354,-121.3363355,-121.4183804,7.603285569
2573,2676,66,66,0,39.01298354,39.01314233,-121.4183804,-121.418621,0.02169268
2574,2677,66,66,0,39.01298354,38.90971074,-121.4183804,-121.5426238,13.98582372
2575,2678,66,66,0,39.01314233,38.92475985,-121.418621,-121.5434641,12.9645045
2576,2679,66,66,0,39.01314233,39.09743233,-121.418621,-121.3367713,7.573921279
2577,2680,66,66,0,39.09743233,39.09770973,-121.3367713,-121.3372712,0.042179598
2578,2681,66,66,0,39.09743233,39.11368599,-121.3367713,-121.3318233,1.177267982
2579,2682,66,66,0,39.33096865,39.32973166,-121.1915081,-121.1901378,0.112568209
2580,2683,66,66,0,39.32973166,39.32023931,-121.1901378,-121.1225988,3.692006793
2581,2684,66,66,0,39.33184682,39.33200044,-121.1013532,-121.1015689,0.020057503
2582,2685,66,66,0,39.33200044,39.32023931,-121.1015689,-121.1225988,1.389069579
2583,2686,66,66,0,39.33096865,39.32994974,-121.1915081,-121.1904623,0.115058116
2584,2687,66,66,0,39.13289048,39.13427348,-120.9653677,-120.9532698,0.7307292
2585,2688,66,66,0,39.32994974,39.13289048,-121.1904623,-120.9653677,21.25143123
2586,2689,66,66,0,39.13289048,39.11591063,-120.9653677,-120.9523666,1.389474854
2587,2690,66,66,0,39.11591063,39.11522228,-120.9523666,-120.95266,0.064120074
2588,2691,66,66,0,39.11522228,39.11533917,-120.95266,-120.9529413,0.021896333
2589,2692,66,66,0,39.11521967,39.0359634,-120.9526614,-120.9879832,5.848111287
2590,2693,66,66,0,39.0359634,39.03552032,-120.9879832,-120.9881863,0.041595583
2591,2694,66,66,0,39.03552032,38.95693935,-120.9881863,-121.0422238,6.263138569
2592,2695,66,66,0,39.03552032,39.01938803,-120.9881863,-120.830237,8.914804221
2593,2696,66,66,0,39.01938803,39.01930285,-120.830237,-120.8302408,0.007537815
2594,2697,66,66,0,39.00676162,39.00400575,-120.7437223,-120.7468835,0.325499135
2595,2698,66,66,0,39.01938803,39.00676162,-120.830237,-120.7437223,5.03097088
2596,2699,66,66,0,39.00676162,39.00090091,-120.7437223,-120.724851,1.196212578
2597,2700,66,66,0,39.00090091,39.02423731,-120.724851,-120.5963972,8.23163903
2598,2701,66,66,0,39.02423731,39.07785668,-120.5963972,-120.405939,13.13782495
2599,2702,66,66,0,39.11591063,39.11982399,-120.9523666,-120.9491374,0.320925221
2600,2703,66,66,0,39.11982399,39.21473999,-120.9491374,-120.8095751,10.32217945
2601,2704,66,66,0,39.21473999,39.21471328,-120.8095751,-120.8092914,0.019582539
2602,2705,66,66,0,39.21473999,39.25677164,-120.8095751,-120.7667809,4.833261934
2603,2706,66,66,0,39.25683816,39.31355561,-120.7666966,-120.6520684,8.446554036
2604,2707,66,66,0,39.31355561,39.30558816,-120.6520684,-120.5497747,6.749890744
2605,2708,66,66,0,39.30558816,39.30962647,-120.5497747,-120.5483211,0.362128275
2606,2709,66,66,0,39.30558816,39.31417396,-120.5497747,-120.4971121,3.157169573
2607,2710,66,66,0,39.31417396,39.3138845,-120.4971121,-120.496923,0.028683907
2608,2711,66,66,0,39.31417396,39.31937555,-120.4971121,-120.3780562,7.137751569
2609,2712,66,66,0,39.31937555,39.31759893,-120.3780562,-120.3286259,3.324696284
2610,2714,66,66,0,39.22587496,39.20296809,-121.4227718,-121.4149882,2.025394369
2611,2715,66,66,0,39.20296809,39.20903334,-121.4149882,-121.3035396,6.438265822
2612,2716,66,66,0,40.26936493,40.26869579,-121.0881134,-121.0878895,0.061076835
2613,2717,66,66,0,40.26869579,40.1715573,-121.0878895,-121.0853365,7.35637687
2614,2718,66,66,0,40.1715573,40.0862412,-121.0853365,-121.1486064,7.670924426
2615,2719,66,66,0,40.17142261,40.08620513,-121.0853024,-121.1484764,7.660070033
2616,2721,66,66,0,39.9344056,39.93453641,-120.8882798,-120.888431,0.015458649
2617,2722,66,66,0,39.93453641,39.93402653,-120.888431,-120.9017022,0.72755673
2618,2723,66,66,0,39.93402653,39.93864882,-120.9017022,-120.9107549,0.613962126
2619,2724,66,66,0,39.93864882,40.0860433,-120.9107549,-121.1485116,17.39712109
2620,2725,66,66,0,38.93185937,38.82904885,-122.7406789,-122.8101536,9.520500021
2621,2726,66,66,0,38.80558958,38.68977655,-122.8083056,-122.8803493,10.05805226
2622,2727,66,66,0,38.97278668,39.10238846,-123.0811129,-123.156215,10.06907763
2623,2728,66,66,0,38.97278888,38.79963854,-123.081113,-122.9877849,13.42264583
2624,2729,66,66,0,38.71186637,38.68977655,-122.9066155,-122.8803493,2.101480566
2625,2730,66,66,0,38.60964233,38.49664426,-122.8557584,-122.7727955,9.360558422
2626,2731,66,66,0,38.68977655,38.60964233,-122.8803493,-122.8557584,5.754838887
2627,2732,66,66,0,38.79963854,38.71186637,-122.9877849,-122.9066155,8.038905318
2628,2733,66,66,0,38.7996382,38.60697451,-122.9877873,-122.8419709,17.73545184
2629,2734,66,66,0,38.60697451,38.49843042,-122.8419709,-122.7605358,9.491905356
2630,2735,66,66,0,38.60656945,38.60697451,-122.8528717,-122.8419709,0.863804543
2631,2736,66,66,0,38.60656945,38.60964233,-122.8528717,-122.8557584,0.27942507
2632,2737,66,66,0,38.71186637,38.70981273,-122.9066155,-122.9079787,0.187442397
2633,2738,66,66,0,38.59225135,38.50023505,-122.5781585,-122.4596742,11.8134583
2634,2739,66,66,0,38.50023505,38.49981794,-122.4596742,-122.4591107,0.053683782
2635,2740,66,66,0,38.50023505,38.49954256,-122.4596742,-122.4675312,0.586699573
2636,2741,66,66,0,38.49954256,38.25178906,-122.4675312,-122.5811414,20.25697533
2637,2742,66,66,0,38.49683336,38.49954256,-122.6677923,-122.4675312,11.463417
2638,2743,66,66,0,38.43697124,38.38733217,-122.7426569,-122.741686,3.544776087
2639,2744,66,66,0,38.38733217,38.31109076,-122.741686,-122.7358589,5.459115319
2640,2745,66,66,0,38.30915534,38.2606122,-122.7319788,-122.6625276,5.121216361
2641,2746,66,66,0,38.31109076,38.30915534,-122.7358589,-122.7319788,0.250137993
2642,2747,66,66,0,38.2606122,38.26501522,-122.6625276,-122.6573594,0.479467435
2643,2748,66,66,0,38.2606122,38.23909344,-122.6625276,-122.6367054,2.354390004
2644,2749,115,115,0,38.3143967,38.31550645,-122.6942899,-122.6811319,0.848547841
2645,2750,115,115,0,38.40178336,38.41865473,-122.7132959,-122.7475471,3.083302923
2646,2751,66,66,0,38.30151628,38.31109076,-122.7477593,-122.7358589,1.015637592
2647,2752,66,66,0,38.30915534,38.30956904,-122.7319788,-122.7316508,0.043090072
2648,2753,66,66,0,38.36726204,38.37000799,-122.7690314,-122.7641157,0.692514083
2649,2754,66,66,0,38.3700156,38.38733217,-122.7641095,-122.741686,2.351935941
2650,2755,66,66,0,38.23417208,38.2373855,-122.6362221,-122.6336902,0.261964922
2651,2756,66,66,0,38.2373855,38.23957691,-122.6336902,-122.6362276,0.242887225
2652,2757,66,66,0,38.23957691,38.23909344,-122.6362276,-122.6367054,0.054127533
2653,2758,66,66,0,38.23957691,38.25215995,-122.6362276,-122.5816396,4.765483165
2654,2759,66,66,0,38.2373855,38.23334597,-122.6336902,-122.610157,1.456193129
2655,2760,66,66,0,38.23334597,38.24981146,-122.610157,-122.5819189,2.180913519
2656,2761,66,66,0,38.10861011,38.10792708,-122.5682411,-122.5655032,0.16824396
2657,2762,66,66,0,38.10792708,38.23334597,-122.5655032,-122.610157,9.906303334
2658,2763,115,115,0,38.30921493,38.30143153,-122.2917366,-122.2824726,0.800482749
2659,2764,115,115,0,38.30143153,38.29545622,-122.2824726,-122.2789138,0.488469651
2660,2765,115,115,0,38.31837764,38.29767402,-122.2561389,-122.2753288,2.035351186
2661,2766,115,115,0,38.29607366,38.29545622,-122.2754886,-122.2789138,0.191063803
2662,2767,115,115,0,38.29767402,38.29607366,-122.2753288,-122.2754886,0.110957661
2663,2768,115,115,0,38.29767402,38.30143153,-122.2753288,-122.2824726,0.679890054
2664,2769,66,66,0,38.26316993,38.26282033,-122.2692328,-122.2694642,0.034844711
2665,2770,66,66,0,38.26282033,38.29607366,-122.2694642,-122.2754886,2.362741682
2666,2771,66,66,0,38.26282033,38.2578759,-122.2694642,-122.2646262,0.515309663
2667,2772,66,66,0,38.2578759,38.25024053,-122.2646262,-122.2647463,0.526673833
2668,2773,66,66,0,38.25024053,38.2478395,-122.2647463,-122.2679458,0.298218908
2669,2774,66,66,0,38.25024053,38.24848802,-122.2647463,-122.2647873,0.120895642
2670,2775,66,66,0,38.24848802,38.2478395,-122.2647873,-122.2679458,0.185795479
2671,2776,66,66,0,38.26316993,38.2578759,-122.2692328,-122.2646262,0.565567608
2672,2777,66,66,0,38.21994567,38.26047844,-122.1345357,-122.2009355,5.503674703
2673,2778,66,66,0,38.26047844,38.29545492,-122.2009355,-122.2789137,5.881019844
2674,2779,66,66,0,38.2161916,38.21994567,-122.1124575,-122.1345357,1.32164573
2675,2780,66,66,0,38.21994567,38.2196769,-122.1345357,-122.1350108,0.040678366
2676,2781,66,66,0,38.2161916,38.2196769,-122.1124575,-122.1350108,1.346714032
2677,2782,66,66,0,38.2196769,38.22182214,-122.1350108,-122.1572355,1.384744001
2678,2783,66,66,0,38.22182214,38.21807754,-122.1572355,-122.1584791,0.358927063
2679,2784,66,66,0,38.22182214,38.25125108,-122.1572355,-122.2366631,4.853575471
2680,2785,66,66,0,38.24848802,38.25125567,-122.2647873,-122.2366638,1.560320881
2681,2786,66,66,0,38.25125567,38.26047844,-122.2366638,-122.2009355,2.081422918
2682,2787,66,66,0,38.10861011,38.11973984,-122.5682411,-122.6144695,2.997094045
2683,2788,66,66,0,38.11973984,38.11991784,-122.6144695,-122.6140114,0.035549016
2684,2789,66,66,0,38.04833268,38.12146539,-122.743046,-122.6300201,8.795786332
2685,2790,66,66,0,38.12146539,38.11973984,-122.6300201,-122.6144695,0.934178054
2686,2791,66,66,0,38.04217785,38.04833268,-122.786444,-122.743046,2.724775442
2687,2792,66,66,0,38.04833268,38.0548637,-122.743046,-122.7598601,1.024767921
2688,2793,66,66,0,38.04217343,37.94273727,-122.7864544,-122.7027151,8.298621873
2689,2794,66,66,0,37.94273727,37.94120141,-122.7027151,-122.7061643,0.217489683
2690,2795,66,66,0,37.94273727,38.01206683,-122.7027151,-122.6536771,6.245597752
2691,2796,66,66,0,38.01206683,38.07614063,-122.6536771,-122.5402315,8.536207877
2692,2797,66,66,0,38.12146539,38.07627887,-122.6300201,-122.5403358,7.261309836
2693,2798,66,66,0,38.10792708,38.07638276,-122.5655032,-122.5405018,2.630562019
2694,2799,66,66,0,37.95319433,37.95743015,-122.5012027,-122.5078023,0.463970354
2695,2800,66,66,0,37.95743015,37.97057355,-122.5078023,-122.5272166,1.437813922
2696,2801,66,66,0,37.89862643,37.91951518,-122.524607,-122.5134743,1.894637163
2697,2802,66,66,0,37.9203564,37.91951493,-122.5129791,-122.5134737,0.082030289
2698,2803,66,66,0,37.91951518,37.9203564,-122.5134743,-122.5129791,0.082027853
2699,2804,66,66,0,37.9203564,37.93814237,-122.5129791,-122.5160187,1.421599336
2700,2805,66,66,0,37.93814237,37.93787638,-122.5160187,-122.5141952,0.118042763
2701,2806,66,66,0,37.93814237,37.95743015,-122.5160187,-122.5078023,1.477444255
2702,2807,66,66,0,38.27152064,38.30195163,-121.9333997,-121.9485833,2.894011989
2703,2808,66,66,0,38.28537306,38.28545823,-121.9698141,-121.9707219,0.06346742
2704,2809,66,66,0,38.30195163,38.28537306,-121.9485833,-121.9698141,1.794991543
2705,2810,66,66,0,38.3019882,38.38587956,-121.9484938,-121.8776708,7.049828866
2706,2811,66,66,0,38.38587956,38.40017119,-121.8776708,-121.9207215,3.532470144
2707,2812,66,66,0,38.30195163,38.38587663,-121.9485833,-121.8778593,6.985079325
2708,2813,66,66,0,38.38587663,38.4000703,-121.8778593,-121.9208604,3.534539907
2709,2814,66,66,0,38.38587956,38.40240434,-121.8776708,-121.8631494,1.385970583
2710,2815,66,66,0,38.40240434,38.44524939,-121.8631494,-121.8260251,3.613045383
2711,2816,66,66,0,38.38587663,38.41692737,-121.8778593,-121.8501702,2.627378573
2712,2817,66,66,0,38.41692737,38.44524939,-121.8501702,-121.8260251,2.364612572
2713,2818,66,66,0,38.44524939,38.45154744,-121.8260251,-121.8193606,0.730508433
2714,2819,66,66,0,38.45154744,38.47675972,-121.8193606,-121.7967776,2.130571019
2715,2820,66,66,0,38.47675972,38.52892734,-121.7967776,-121.7503997,4.39305835
2716,2821,66,66,0,38.52892734,38.52911264,-121.7503997,-121.7514014,0.071214565
2717,2822,66,66,0,38.52892734,38.54521247,-121.7503997,-121.7342285,1.495385617
2718,2823,66,66,0,38.40240434,38.38721271,-121.8631494,-121.7758575,5.727667469
2719,2824,66,66,0,38.38721271,38.3870765,-121.7758575,-121.7758542,0.01204854
2720,2825,66,66,0,38.38721271,38.38714234,-121.7758575,-121.7581267,0.962616929
2721,2826,66,66,0,38.38714234,38.38475188,-121.7581267,-121.7586804,0.167628561
2722,2827,66,66,0,38.38714234,38.29639329,-121.7581267,-121.7481629,7.326759791
2723,2828,66,66,0,38.5176093,38.51772109,-121.9511449,-121.9509504,0.016699823
2724,2829,66,66,0,38.51772109,38.40165475,-121.9509504,-121.9213905,8.342352315
2725,2830,66,66,0,38.51772109,38.67067719,-121.9509504,-121.9693417,11.14177472
2726,2831,66,66,0,38.67069803,38.65946298,-121.9693538,-121.7936121,10.24466866
2727,2832,66,66,0,38.78508519,38.79021035,-121.6170576,-121.5977277,1.405574248
2728,2833,66,66,0,38.7384134,38.78508519,-121.6773738,-121.6170576,4.717007651
2729,2834,66,66,0,38.65946298,38.7384134,-121.7936121,-121.6773738,11.3271667
2730,2835,66,66,0,38.65946298,38.61926401,-121.7936121,-121.7944613,2.773966287
2731,2836,115,115,0,38.67863852,38.67745413,-121.7600431,-121.7577418,0.19637794
2732,2837,115,115,0,38.67745413,38.67790965,-121.7577418,-121.7574937,0.043776516
2733,2838,115,115,0,38.67745413,38.59011205,-121.7577418,-121.7300439,8.088305114
2734,2839,115,115,0,38.59011205,38.54521247,-121.7300439,-121.7342285,3.368312012
2735,2840,115,115,0,38.58951834,38.54521247,-121.5449101,-121.7342285,12.14662373
2736,2841,66,66,0,38.28537306,38.28488125,-121.9698141,-121.9697862,0.043538617
2737,2842,66,66,0,38.28488125,38.24676682,-121.9697862,-122.0392314,4.607411133
2738,2843,66,66,0,38.24512396,38.28488125,-122.0412435,-121.9697862,4.772708464
2739,2845,66,66,0,38.96981765,38.96949422,-122.0433421,-122.0432257,0.029702693
2740,2846,66,66,0,38.96949422,38.96933705,-122.0432257,-122.0609569,0.95494207
2741,2847,66,66,0,38.96949422,38.92500338,-122.0432257,-121.9894857,6.025144181
2742,2848,66,66,0,38.86183344,38.85671191,-121.7936028,-121.7868207,0.564234979
2743,2849,66,66,0,38.85671191,38.85651772,-121.7868207,-121.7859265,0.063933092
2744,2850,66,66,0,38.85671191,38.80945394,-121.7868207,-121.7450299,4.506748757
2745,2851,66,66,0,38.80945394,38.80927946,-121.7450299,-121.7450872,0.015928206
2746,2852,66,66,0,38.80945394,38.74906676,-121.7450299,-121.6925761,6.464119346
2747,2853,66,66,0,38.74906676,38.7384134,-121.6925761,-121.6773738,1.416630776
2748,2854,66,66,0,39.06915449,39.05250402,-121.6896374,-121.6898351,1.148743096
2749,2855,66,66,0,39.05250402,38.91011527,-121.6898351,-121.5434489,17.91686427
2750,2856,66,66,0,38.91011527,38.9096853,-121.5434489,-121.5429,0.05359941
2751,2857,66,66,0,38.74906676,38.78484699,-121.6925761,-121.6551539,3.600279444
2752,2858,66,66,0,38.90997717,38.80899532,-121.5431217,-121.5168661,7.360854162
2753,2859,66,66,0,38.80899532,38.80884731,-121.5168661,-121.5164213,0.033331641
2754,2860,66,66,0,38.89582078,38.78508519,-121.5436387,-121.6170576,10.68013049
2755,2861,66,66,0,38.91011527,38.89582078,-121.5434489,-121.5436387,0.986891768
2756,2862,66,66,0,40.02697804,40.02698165,-120.9648706,-120.9631346,0.11756573
2757,2863,66,66,0,38.80899532,38.77536698,-121.5168661,-121.4976542,2.541037198
2758,2864,66,66,0,39.0489039,39.02722572,-121.3169216,-121.2937669,2.244875736
2759,2865,66,66,0,38.90052344,38.83890571,-121.2940989,-121.3168393,5.334032217
2760,2866,66,66,0,38.82281351,38.82209696,-121.3069057,-121.3065354,0.068314994
2761,2867,66,66,0,38.83890571,38.83271571,-121.3168393,-121.307755,0.984965223
2762,2868,66,66,0,38.83271571,38.82281351,-121.307755,-121.3069057,0.709584268
2763,2869,66,66,0,38.83271571,38.83186924,-121.307755,-121.3140027,0.514756614
2764,2870,66,66,0,38.79217628,38.79183033,-121.3834699,-121.3626832,1.392290697
2765,2871,66,66,0,38.79183033,38.79226097,-121.3626832,-121.3623268,0.0453219
2766,2872,66,66,0,38.79183033,38.79510466,-121.3626832,-121.3284321,1.949648123
2767,2873,66,66,0,38.79510466,38.79504244,-121.3284321,-121.3040785,1.317617154
2768,2874,66,66,0,38.79510466,38.78169915,-121.3284321,-121.3288582,0.92825479
2769,2875,66,66,0,38.78095261,38.781065,-121.3143953,-121.3083899,0.88911294
2770,2876,66,66,0,38.781065,38.78153534,-121.3083899,-121.3077791,0.059190747
2771,2877,66,66,0,38.781065,38.77889665,-121.3083899,-121.30898,0.158744498
2772,2878,66,66,0,38.77889665,38.77573115,-121.30898,-121.3082332,0.226036643
2773,2879,66,66,0,38.95693935,38.91803294,-121.0422238,-121.0653154,3.177026479
2774,2880,66,66,0,38.91803294,38.91407409,-121.0653154,-121.0189783,2.62489031
2775,2881,66,66,0,38.91802899,38.91259618,-121.0653183,-121.0745772,0.630774194
2776,2882,66,66,0,38.91259618,38.90215494,-121.0745772,-121.084879,0.993381625
2777,2883,66,66,0,38.90215494,38.90125375,-121.084879,-121.087853,0.197190758
2778,2884,66,66,0,38.90058202,38.89039123,-121.0864181,-121.0972754,0.915625963
2779,2885,66,66,0,38.84479345,38.84450316,-121.1668587,-121.1665561,0.033069021
2780,2886,66,66,0,38.89039123,38.84479345,-121.0972754,-121.1668587,5.155413746
2781,2887,66,66,0,38.90125375,38.90058202,-121.087853,-121.0864181,0.116592035
2782,2888,66,66,0,38.90058202,38.90125375,-121.0864181,-121.087853,0.19754302
2783,2889,66,66,0,38.89039123,38.88984094,-121.0972754,-121.0985154,0.098257427
2784,2890,115,115,0,38.77183255,38.76028616,-120.8131352,-120.7686245,3.097865495
2785,2891,115,115,0,38.76028616,38.78340124,-120.7686245,-120.77851,1.74465769
2786,2892,66,66,0,38.90349319,38.91259618,-121.0698264,-121.0745772,0.777180376
2787,2893,115,115,0,38.88368684,38.88492683,-121.0979645,-121.067144,1.903874468
2788,2894,115,115,0,38.83485713,38.8352068,-121.0948186,-121.0929651,0.149999691
2789,2895,66,66,0,38.84479345,38.79880901,-121.1668587,-121.2213218,4.603624663
2790,2896,66,66,0,38.79880901,38.78812742,-121.2213218,-121.231935,1.295378175
2791,2897,66,66,0,38.78812742,38.7879571,-121.231935,-121.2316875,0.022759509
2792,2898,66,66,0,38.78812742,38.78008891,-121.231935,-121.2460291,1.320685262
2793,2899,115,115,0,38.69089619,38.68363396,-121.1467723,-121.139132,0.919015316
2794,2900,230,230,0,38.52020196,38.5216105,-121.2619768,-121.2528766,0.502926759
2795,2901,230,230,0,38.52161053,38.52020196,-121.2528766,-121.2619768,0.502604979
2796,2902,230,230,0,38.68403131,38.68311408,-121.1401878,-121.1399235,0.083146315
2797,2903,230,230,0,38.65720578,38.65535851,-121.1348329,-121.1352703,0.129597773
2798,2904,230,230,0,38.68311408,38.65720578,-121.1399235,-121.1348329,1.834181478
2799,2905,230,230,0,38.65535851,38.65712595,-121.1352703,-121.1359563,0.169527251
2800,2906,230,230,0,38.65535851,38.5216105,-121.1352703,-121.2528766,11.68454178
2801,2907,66,66,0,38.65929421,38.66009413,-120.9472427,-120.9468641,0.075421647
2802,2908,66,66,0,38.6528573,38.65637669,-120.9654984,-120.990711,1.512390858
2803,2909,66,66,0,38.66009413,38.6528573,-120.9468641,-120.9654984,1.256377286
2804,2910,66,66,0,38.65637669,38.65760275,-120.990711,-121.0469193,3.208816934
2805,2911,66,66,0,38.65637669,38.63494541,-120.990711,-120.9801846,1.691780766
2806,2912,66,66,0,38.66009413,38.48074539,-120.9468641,-120.8451101,19.90706234
2807,2913,66,66,0,38.48074539,38.48076719,-120.8451101,-120.8449441,0.011653125
2808,2914,66,66,0,38.48074539,38.4085851,-120.8451101,-120.8222305,5.218054223
2809,2915,66,66,0,38.4085851,38.40876373,-120.8222305,-120.8220954,0.018363945
2810,2916,66,66,0,38.4085851,38.37659763,-120.8222305,-120.8044954,2.415999625
2811,2917,66,66,0,38.37659763,38.3689943,-120.8044954,-120.7969735,0.746547222
2812,2918,66,66,0,38.3689943,38.3691101,-120.7969735,-120.7967545,0.018316052
2813,2919,66,66,0,38.3689943,38.36722626,-120.7969735,-120.7956631,0.141192063
2814,2920,66,66,0,38.36722626,38.3649349,-120.7956631,-120.7940564,0.18398019
2815,2921,66,66,0,38.3649349,38.36175335,-120.7940564,-120.789842,0.361914403
2816,2922,66,66,0,38.33153573,38.33132777,-120.6697987,-120.6730341,0.212744176
2817,2923,66,66,0,38.33145525,38.33161273,-120.6738554,-120.6740506,0.019425794
2818,2924,66,66,0,38.33161273,38.22525477,-120.6740506,-120.7772626,9.957067468
2819,2925,66,66,0,38.22525477,38.21580686,-120.7772626,-120.7640974,1.090418341
2820,2926,66,66,0,38.21590341,38.21516244,-120.7640212,-120.7577231,0.34661124
2821,2927,66,66,0,38.21590341,38.21580686,-120.7640212,-120.7640974,0.010047241
2822,2928,66,66,0,38.21516244,38.19974998,-120.7577231,-120.7193471,2.476907004
2823,2929,66,66,0,38.21580686,38.21516244,-120.7640974,-120.7577231,0.350363965
2824,2930,66,66,0,38.19973773,38.1698977,-120.7193428,-120.6672183,4.957472743
2825,2931,66,66,0,38.35122754,38.21641738,-120.7852991,-120.7644716,11.4440932
2826,2932,66,66,0,38.35940176,38.35122754,-120.7891802,-120.7852991,0.619797773
2827,2933,66,66,0,38.36175335,38.35940176,-120.789842,-120.7891802,0.166539343
2828,2934,66,66,0,38.10148459,38.15918189,-120.9261667,-120.8473756,6.104081763
2829,2935,66,66,0,38.15918189,38.14969112,-120.8473756,-120.8147331,2.337723586
2830,2936,66,66,0,38.15918189,38.22525477,-120.8473756,-120.7772626,5.970721263
2831,2937,66,66,0,38.21658863,38.21590341,-120.7640068,-120.7640212,0.060608894
2832,2938,66,66,0,38.10148459,38.1065095,-120.9261667,-120.926447,0.351226314
2833,2939,66,66,0,38.34219061,38.34051915,-120.9349804,-120.9348793,0.13197616
2834,2940,66,66,0,38.28725603,38.25537481,-120.9093185,-120.8506948,3.960288261
2835,2941,66,66,0,38.34051915,38.28725603,-120.9348793,-120.9093185,4.09128846
2836,2942,66,66,0,38.25537481,38.21643671,-120.8506948,-120.7637714,8.234039085
2837,2943,66,66,0,38.25537481,38.25707238,-120.8506948,-120.8501961,0.138976482
2838,2944,66,66,0,38.01698542,38.01735662,-121.0958667,-121.0952347,0.054925238
2839,2945,66,66,0,38.01735662,38.10148459,-121.0952347,-120.9261667,13.58372041
2840,2946,66,66,0,38.36970343,38.37261448,-120.9491303,-120.9552106,0.782397388
2841,2947,66,66,0,38.37261448,38.37389802,-120.9552106,-120.9575528,0.20462138
2842,2948,66,66,0,38.3689943,38.34109765,-120.7969735,-120.9170415,7.479236153
2843,2949,66,66,0,38.34109765,38.34051915,-120.9170415,-120.9348793,1.00772398
2844,2950,66,66,0,38.34109765,38.37261448,-120.9170415,-120.9552106,4.020505052
2845,2951,66,66,0,38.3686397,38.37659763,-120.8054858,-120.8044954,0.651578002
2846,2952,66,66,0,38.33154631,38.39243311,-120.6697896,-120.6298755,4.849599432
2847,2953,66,66,0,38.42168817,38.42101505,-120.5490551,-120.5497737,0.077608258
2848,2954,66,66,0,38.39243311,38.42168817,-120.6298755,-120.5490551,5.299067489
2849,2955,66,66,0,38.41280492,38.39243311,-120.6602355,-120.6298755,2.603482025
2850,2956,66,66,0,38.33161273,38.33154631,-120.6740506,-120.6697896,0.257523417
2851,2957,66,66,0,38.33145525,38.36722626,-120.6738554,-120.7956631,7.536873657
2852,2958,115,115,0,38.06983307,38.07911272,-120.422146,-120.4266044,0.830584464
2853,2959,115,115,0,37.87994027,37.87624636,-120.6087111,-120.6052106,0.352181502
2854,2960,115,115,0,37.90373045,37.90797674,-120.4978005,-120.4839492,0.893860108
2855,2961,115,115,0,38.05289528,38.05372577,-120.2171525,-120.2171726,0.073461603
2856,2962,115,115,0,38.05372577,38.0136686,-120.2171726,-120.2603312,3.978261002
2857,2963,115,115,0,37.97459396,37.97438445,-120.3156182,-120.3156704,0.018882986
